conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry,empathy
hit:4607_conv:9214,embarrassed,I farted in front of a passenger.,I feel so bad for farting infront of a hot girl on the train.,That is bad. Did she notice?,1,0.9323262,0.060440194,0.007233559,0.9413653,0.053968154,0.004666509,0,0,2,0.0415,0.33599999999999997,0.08099999999999999,-0.229,0.033,-0.136,14,6,6.776593363611028e-05,7.370809180429205e-05,2.5037628802238032e-05,1.5994733985280618e-05,0.00017079708050005138,0.0004100724763702601,0.9983154535293579,0.00015998465823940933,0.0007612414192408323,0,1
hit:8782_conv:17565,prepared,3,Bunnies_comma_ turtle_comma_ dogs and loads of cats :),Wow you're running a vet clinic or something haha! Well it sounds like they are surrounded with love.,2,0.002290586,0.12626882,0.8714406,0.00474032,0.05660986,0.9386498,0,0,0,0.11479999999999999,-0.35839999999999994,-0.292,0.4046666666666667,0.064,0.06766666666666667,8,18,0.0002726539096329361,0.9986767172813416,0.0002084730367641896,0.0002666998188942671,9.46387808653526e-05,5.766242611571215e-05,6.440326978918165e-05,0.0003140502667520195,4.471190914046019e-05,0,3
hit:7712_conv:15425,furious,One time I witnessed a waiter refuse service to a black couple. Not only did she refuse service_comma_ but she said some very rude and derogatory things to them. I was so mad I left the restaurant and offered to take the couple to another place to eat.,I know. I got so mad at the things she was saying_comma_ I left the restaurant myself after offering to take the couple somewhere else to eat,I would have done the same thing.,2,0.9225628,0.07219694,0.0052402294,0.20640399,0.7340827,0.05951333,0,2,0,0.2637777777777778,-0.03644444444444445,-0.08755555555555555,-0.057999999999999996,-0.366,-0.313,27,7,0.0003889294748660177,0.9984117746353149,0.0003804012085311115,0.00021800934337079525,4.6155983000062406e-05,2.499430593161378e-05,7.860905316192657e-05,0.0003126194642391056,0.0001385795185342431,0,3
hit:3146_conv:6292,furious,My ex was supposed to get our son today so I could take my daughter school shopping. He flaked.,He sucks. He was supposed to pick up our son today. I'm glad he is too young to know what happened.,Yeah_comma_ ignorance in youthfulness is sometimes a good thing. That's really terrible of your ex_comma_ though. He should be burned at the stake.,2,0.87782645,0.101904616,0.020268915,0.82902646,0.14772518,0.023248328,0,0,0,0.26885714285714285,-0.04571428571428572,0.03285714285714285,-0.3085714285714286,0.024857142857142835,-0.22285714285714286,21,23,0.0005507205496542156,0.0004509521822910756,5.2680585213238373e-05,2.7636988306767307e-05,0.000520413217600435,0.993950605392456,0.003537677926942706,0.00029021751834079623,0.0006190167623572052,0,3
hit:2473_conv:4147,apprehensive,I was scared to go to school,I was scared to go to school,How are you going to learn! Why are you afraid to go?,1,0.8767391,0.1146438,0.008617071,0.7241434,0.2628348,0.013021819,0,0,2,-0.05266666666666664,0.128,-0.15866666666666665,-0.09799999999999998,0.23933333333333337,0.012000000000000005,7,12,6.630751886405051e-05,4.967075074091554e-05,2.8429520170902833e-05,1.890463499876205e-05,0.00013608661538455635,0.00039706897223368287,0.9989961981773376,0.0001755035773385316,0.00013176340144127607,1,1
hit:11182_conv:22365,caring,I found a dog lying in the middle of the street today. I took it to the vet to see if it could be helped. I am still waiting to hear back from them. Even though it is not my pet_comma_ I still care for it.,It is. I hope everything is going to be okay with her. I have been waiting to hear back from them.,Me too. That was very nice of what you did for that dog.,2,0.004271422,0.114685036,0.88104355,0.0024268194,0.02043849,0.97713476,1,1,0,0.26366666666666666,-0.311,-0.00033333333333333365,0.634,-0.058,0.056999999999999995,21,13,0.0009365779696963727,0.9978063702583313,0.00011160840949742123,0.00026126037118956447,0.00012179794430267066,2.411147579550743e-05,8.405576954828575e-05,0.00022609122970607132,0.00042806853889487684,1,3
hit:11327_conv:22655,faithful,I put in a job application for a new job. I am fairly certain that my credentials are enough to get me the job.,I put in a job application for a new job. I am fairly certain that my credentials are enough to get me the job.,Thats awesome! Have you been scheduled for an interview yet?,1,0.008983521,0.22307703,0.76793945,0.0009276038,0.01827709,0.9807953,1,0,2,0.438,-0.0698,0.33120000000000005,0.5529999999999999,0.667,0.51,24,10,0.0001567270082887262,0.008813208900392056,0.00013322957966011018,1.8142329281545244e-05,0.0002681621990632266,0.000237572196056135,0.9895024299621582,0.000647512439172715,0.00022311224893201143,0,2
hit:6488_conv:12177,annoyed,the last person i talked to said they killed a rabbit,ha. that makes 3 times we get linked together,Ha_comma_ well I still feel bad about it_comma_ I promise,2,0.018523052,0.74022925,0.24124774,0.6785305,0.29329556,0.028173948,0,0,0,0.451,-0.153,0.20700000000000002,0.16666666666666666,0.15133333333333332,0.11533333333333333,9,10,0.0011496982770040631,0.0001818838791223243,0.0002336644975002855,0.001512905233539641,0.000641072285361588,0.31436219811439514,0.06256871670484543,0.00035927558201365173,0.6189905405044556,0,2
hit:11669_conv:23338,confident,I spent hours reviewing notes and job materials to prepare for some trials for a job that I had applied for. I was so ready_comma_ and I ended up getting the job!,I felt super prepared and I ended up getting the job just last Thursday!,WOWZA! Congrats! Is it a job you can build a career out of.,2,0.0019860477,0.04258399,0.9554299,0.0012496037,0.016235327,0.9825151,2,0,0,0.2772,0.040400000000000005,0.3184,0.5187999999999999,0.154,0.3432,14,13,0.00023263023467734456,0.9984637498855591,0.0001822968915803358,0.0001721873413771391,0.00016225484432652593,2.2594056645175442e-05,0.00011433378676883876,0.0005691953119821846,8.077279926510528e-05,1,2
hit:3362_conv:6725,angry,My boyfriend and I broke up and he moved out. Before he left_comma_ he damaged a lot of my stuff.,My boyfriend and I broke up and he moved out.,That's really tough. But one closed door leads to the next great opportunity.,1,0.6387247,0.3412008,0.02007454,0.097859934,0.36336723,0.5387728,1,0,0,0.026000000000000023,0.194,-0.083,0.11257142857142857,-0.05714285714285713,0.12828571428571428,10,13,6.549450336024165e-05,0.000234017992625013,1.3305331776791718e-05,4.730592263513245e-05,0.0001235378731507808,0.00030749940196983516,0.00016902187780942768,2.2031526896171272e-05,0.9990178346633911,0,3
hit:11035_conv:22071,furious,My neighbour dog is very agresisive towards other female dogs,Thankfully my dog was able to defend herself against the attack. They were both shaken up but not hurt. I was so mad at my neighbor for being careless,Your neighbor is very careless. Thankfully no one got hurt,2,0.43181828,0.39823663,0.16994509,0.45596188,0.40259606,0.14144209,0,0,0,-0.10866666666666669,0.30044444444444446,-0.10733333333333334,-0.242,-0.02799999999999997,-0.38999999999999996,29,10,0.004026844631880522,0.04667414352297783,0.00018971771351061761,0.010923812165856361,0.00045317490003071725,0.0002100893179886043,0.11469192057847977,0.0023480693344026804,0.8204823136329651,0,2
hit:491_conv:983,impressed,My boss has about 2000 clients he has gotten over 20 years.,Maybe. Some of them he got from a guy who retired though.,ooo well that explains a lot. well hopefully he will pass some to you,2,0.14060944,0.82258785,0.036802612,0.0054773693,0.10609867,0.88842404,1,0,0,-0.14700000000000002,-0.374,-0.15300000000000002,0.146,-0.35533333333333333,-0.08866666666666667,12,14,0.0001847071835072711,0.0002855669881682843,0.24839265644550323,0.7422898411750793,0.0003605819074437022,0.00034401434822939336,0.00016426850925199687,0.007776222657412291,0.00020208783098496497,1,2
hit:10988_conv:21976,grateful,Our lawnmower is broken_comma_ and our neighbour offered to help us out by mowing our lawn.,He's been a great neighbour. Very thankful that he's been able to help.,You should have a beer with him or something to show your gratitude!,2,0.002267229,0.016398743,0.98133403,0.00390475,0.13737321,0.85872203,0,0,0,0.6930000000000001,-0.009999999999999997,0.397,0.43333333333333335,0.24400000000000002,0.21933333333333335,13,13,0.0010019437177106738,0.9790680408477783,0.0003605731762945652,1.689977216301486e-05,0.0003377824614290148,0.0018173317657783628,0.0004377393634058535,0.01572776958346367,0.001231889589689672,1,3
hit:11562_conv:23125,afraid,With all the climate change happening in the word_comma_ I don't know what's going to happen where I live_comma_ specially since i live near the coast,With all the climate change happening in the word_comma_ I don't know what's going to happen where I live_comma_ specially since i live near the coast,It's very scary! I live near the coast too! I don't know if my home will still be here in 50 years.,1,0.68272656,0.29359278,0.023680639,0.9042177,0.08690048,0.008881757,0,2,0,0.4452,-0.046,0.18099999999999997,0.274,-0.021333333333333333,0.10866666666666665,26,22,0.09495870023965836,0.9017089009284973,0.0003824960149358958,0.0003850196080747992,0.00012193628936074674,0.00021766804275102913,9.734206832945347e-05,0.0007468517287634313,0.0013810591772198677,1,3
hit:11945_conv:23811,afraid,i was robbed,i just froze and did what they wanted. they pullled a gun and a knife. i gave them my money in my pocket and they left. it was 12 dollars,oh god! just hand them what they want_comma_ it's not worth your life,2,0.38708737,0.5748239,0.03808868,0.9382975,0.05650189,0.0052004796,0,0,0,-0.03266666666666668,0.17400000000000002,0.16933333333333334,0.5044,0.03959999999999999,0.4524,30,13,0.00019237348169554025,0.00010859642497962341,1.7379868950229138e-05,3.746748188859783e-05,2.519257577660028e-05,0.0007428547251038253,0.0005177909042686224,5.215176133788191e-05,0.998306155204773,0,2
hit:4384_conv:8768,anxious,I'm going to drive a truck. Never driven a car that big before.,I'm going to drive a truck. Never driven a car that big before.,I'm sorry_comma_ but I don't envy you... I've always just driven a little sedan. I'm an alright driver_comma_ but if I had to drive something bigger_comma_ I'd be nervous_comma_ too. Too easy for me to make mistakes. I kind of dread the day where I'll have to drive a big Uhaul truck. I hope things go well for you_comma_ though.,1,0.12270453,0.59698063,0.28031492,0.4697164,0.37849855,0.15178497,2,2,0,0.367,0.0925,0.2855,0.08578947368421051,-0.07147368421052631,-0.05905263157894738,13,60,0.00020714940910693258,0.00046266752178780735,0.0019700166303664446,0.8111856579780579,0.1788986623287201,0.0015963552286848426,0.0020954585634171963,0.00021690610446967185,0.003367125755175948,0,2
hit:5621_conv:11243,hopeful,My favorite restaruant closed down_comma_ so I'm trying a new one.,dim sum. I looked forward to it every weekend.,Dim sum_comma_ huh? I haven't heard of that before. What exactly is that?,2,0.033329967,0.20191981,0.76475024,0.273713,0.67888194,0.047405057,0,0,1,0.45349999999999996,-0.15099999999999997,-0.018999999999999996,0.19,-0.33899999999999997,-0.307,9,13,0.0019469286780804396,3.5428922274149954e-05,3.795661905314773e-05,6.529875827254727e-05,0.0005049757892265916,0.0006157649331726134,0.9961859583854675,0.00018691083823796362,0.0004207128949929029,1,3
hit:3570_conv:7140,jealous,My friend got accepted into Harvard University.,My friend got accepted into Harvard University. That's my dream school. I don't understand how someone as dumb as him can get accepted there_comma_ and i'm stuck at community college.,Maybe they know a friend who knows a friend.,1,0.45925015,0.3428265,0.1979233,0.023482129,0.82280445,0.15371342,0,0,0,0.3082,-0.13480000000000003,0.08520000000000001,0.671,-0.22599999999999998,0.27699999999999997,30,9,0.006186684127897024,0.0007458275649696589,0.0004139812954235822,0.00012827105820178986,0.0005094371153973043,0.9911651015281677,0.0006050445372238755,0.00013291921641211957,0.00011273114068899304,1,3
hit:6180_conv:12360,excited,I am so excited for all the good games coming out this tear!,I am so excited for all the good games coming out this year!,What's coming out?,1,0.001891935,0.0047532627,0.9933548,0.07356246,0.8537286,0.0727089,0,0,1,0.5104,0.11520000000000001,0.06039999999999999,0.306,-0.166,0.0,13,3,6.530051177833229e-05,6.195040623424575e-05,3.52263159584254e-05,2.1117804863024503e-05,0.00015302648534998298,0.0013763521565124393,0.9980204105377197,0.00014844202087260783,0.00011820437794085592,1,3
hit:9311_conv:18623,impressed,I tried a new lasagna recipe and it turned out amazing!,I tried a new lasagna recipe and it turned out amazing!,Really! That's awesome! Was there something new in it you don't usually use?,1,0.0011826075,0.011350846,0.9874665,0.0018792896,0.015569965,0.9825508,1,0,2,0.548,0.030800000000000004,0.12999999999999998,0.5566666666666666,0.16333333333333336,0.25466666666666665,11,13,9.771373152034357e-05,0.003070324193686247,2.5662278858362697e-05,1.4683703739137854e-05,0.00020522726117633283,0.00046095397556200624,0.9951077699661255,0.00026032005553133786,0.0007574334158562124,1,3
hit:2885_conv:5771,grateful,I am happy with my friends they are very good with me ... God give them happiness,My friends help me and they scold me when necessary ... God will give you happiness,oh i know friends like those,1,0.0034749028,0.07534009,0.92118496,0.024718672,0.5542924,0.42098892,0,0,0,0.426,0.04800000000000001,0.30685714285714283,0.5933333333333334,-0.24866666666666667,0.14866666666666664,16,6,0.9970097541809082,0.0014343103393912315,0.0001663199218455702,0.00019846047507598996,5.670067548635416e-05,4.5723983930656686e-05,6.59789948258549e-05,7.536575867561623e-05,0.0009472309611737728,1,3
hit:3740_conv:7481,disgusted,i ate a food at a restaurant and could not finish it,it really was _comma_ i really dont like sweet food at all_comma_ i cant even stand candy,I'm really sorry to hear that!,2,0.9786078,0.019223752,0.0021684368,0.8149224,0.15727517,0.02780238,2,0,0,0.522,-0.26239999999999997,-0.1008,0.166,-0.20900000000000002,-0.344,17,6,0.00014423705579247326,0.0006278184009715915,3.958435991080478e-05,6.9821959186811e-05,0.9982514977455139,9.779506217455491e-05,0.00028802454471588135,0.00045287044486030936,2.8351709261187352e-05,1,3
